TransactionID,Date,CustomerID,ProductID,StoreID,Quantity,Discount,PaymentMethod
T01748,6/24/2024,C129,P047,S005,1,0.05,Cash
T01749,4/1/2025,C158,P014,S001,3,0.05,Mobile Money
T01750,6/25/2024,C194,P050,S002,5,0,Cash
T01751,5/26/2025,C036,P013,S003,4,0.1,Credit Card
T01752,10/2/2024,C039,P010,S004,2,0,Credit Card
T01753,12/11/2024,C186,P027,S005,4,0.1,Credit Card
T01754,9/21/2024,C072,P049,S003,1,0.15,Bank Transfer
T01755,10/10/2023,C193,P017,S001,2,0.1,Bank Transfer
T01756,10/4/2024,C063,P048,S002,5,0,Credit Card
T01757,12/24/2024,C176,P003,S002,5,0.15,Bank Transfer
T01758,3/23/2025,C047,P047,S004,1,0,Mobile Money
T01759,10/31/2023,C018,P026,S002,1,0.05,Credit Card
T01760,7/3/2024,C033,P001,S001,2,0.05,Credit Card
T01761,4/30/2025,C130,P011,S001,4,0.15,Bank Transfer
T01762,9/21/2024,C043,P013,S002,2,0.15,Credit Card
T01763,10/27/2024,C156,P027,S002,3,0.1,Mobile Money
T01764,5/27/2025,C163,P008,S002,3,0.15,Cash
T01765,5/13/2025,C093,P033,S004,4,0.05,Mobile Money
T01766,3/18/2024,C113,P014,S004,5,0.15,Credit Card
T01767,5/7/2024,C124,P034,S001,4,0.15,Cash
T01768,10/13/2023,C195,P019,S003,5,0.05,Credit Card
T01769,9/9/2025,C066,P022,S004,4,0.1,Mobile Money
T01770,6/18/2025,C073,P028,S004,5,0.15,Cash
T01771,1/13/2024,C086,P016,S002,4,0.05,Credit Card
T01772,10/10/2023,C049,P035,S001,1,0.1,Mobile Money
T01773,8/17/2025,C104,P043,S004,4,0.1,Mobile Money
T01774,8/30/2024,C126,P029,S003,5,0,Mobile Money
T01775,3/9/2025,C010,P030,S001,4,0.05,Credit Card
T01776,4/22/2025,C196,P026,S004,3,0.1,Mobile Money
T01777,5/5/2025,C163,P010,S003,1,0.15,Mobile Money
T01778,8/4/2025,C189,P033,S002,2,0.15,Cash
T01779,4/20/2024,C093,P022,S001,2,0.1,Mobile Money
T01780,2/2/2025,C175,P038,S002,3,0.05,Credit Card
T01781,7/22/2025,C004,P035,S001,1,0.15,Mobile Money
T01782,9/22/2023,C181,P028,S005,1,0.05,Mobile Money
T01783,3/19/2024,C043,P026,S004,3,0.1,Mobile Money
T01784,10/12/2024,C151,P026,S003,4,0,Cash
T01785,11/4/2023,C163,P022,S005,3,0.05,Bank Transfer
T01786,7/27/2025,C192,P008,S002,4,0.1,Cash
T01787,10/2/2023,C044,P021,S004,1,0,Cash
T01788,4/8/2024,C199,P038,S004,5,0.15,Bank Transfer
T01789,6/3/2024,C188,P049,S004,2,0.05,Bank Transfer
T01790,9/27/2023,C048,P048,S002,2,0.15,Credit Card
T01791,6/18/2025,C129,P040,S001,4,0.05,Credit Card
T01792,1/11/2025,C052,P007,S001,2,0.05,Bank Transfer
T01793,11/21/2024,C105,P004,S004,5,0,Credit Card
T01794,10/5/2024,C021,P024,S003,1,0.15,Cash
T01795,4/20/2024,C071,P021,S001,3,0,Credit Card
T01796,5/12/2025,C123,P034,S004,1,0,Cash
T01797,4/22/2024,C069,P014,S001,5,0,Cash
T01798,2/3/2024,C055,P043,S005,1,0.15,Bank Transfer
T01799,7/16/2024,C125,P028,S004,3,0.15,Bank Transfer
T01800,11/10/2023,C095,P006,S003,3,0.05,Bank Transfer
T01801,1/6/2025,C171,P026,S004,4,0,Bank Transfer
T01802,6/22/2024,C085,P037,S001,1,0.15,Mobile Money
T01803,2/3/2024,C186,P009,S002,1,0,Bank Transfer
T01804,1/5/2025,C180,P039,S002,3,0.15,Mobile Money
T01805,1/7/2024,C132,P005,S004,2,0,Bank Transfer
T01806,5/9/2025,C005,P033,S003,1,0.1,Mobile Money
T01807,7/25/2025,C060,P045,S005,4,0.15,Cash
T01808,6/3/2024,C090,P023,S004,4,0,Mobile Money
T01809,7/22/2024,C076,P015,S005,2,0.05,Cash
T01810,10/18/2023,C033,P019,S004,1,0.1,Mobile Money
T01811,9/21/2024,C044,P024,S004,1,0.15,Credit Card
T01812,10/8/2024,C063,P021,S002,2,0,Cash
T01813,8/6/2024,C112,P046,S001,2,0.1,Mobile Money
T01814,6/21/2025,C197,P035,S003,2,0.1,Mobile Money
T01815,12/31/2023,C172,P039,S001,2,0.15,Cash
T01816,3/13/2025,C178,P043,S003,2,0,Bank Transfer
T01817,9/13/2024,C097,P004,S004,5,0.15,Credit Card
T01818,8/27/2024,C058,P019,S003,1,0.1,Cash
T01819,11/11/2024,C029,P037,S001,3,0.05,Cash
T01820,1/25/2024,C147,P013,S003,2,0.1,Mobile Money
T01821,10/23/2024,C148,P040,S001,3,0,Credit Card
T01822,10/8/2024,C100,P008,S004,3,0.1,Credit Card
T01823,9/9/2024,C134,P039,S005,5,0.05,Cash
T01824,2/23/2025,C102,P026,S001,5,0.15,Bank Transfer
T01825,12/15/2023,C038,P009,S003,2,0.15,Mobile Money
T01826,1/19/2025,C038,P002,S005,3,0.05,Cash
T01827,9/18/2023,C154,P022,S003,3,0,Bank Transfer
T01828,4/15/2024,C181,P049,S005,4,0.05,Mobile Money
T01829,1/2/2024,C075,P041,S004,1,0.1,Credit Card
T01830,2/25/2024,C184,P034,S002,2,0,Credit Card
T01831,10/8/2024,C125,P047,S004,3,0.05,Cash
T01832,8/9/2024,C141,P049,S004,3,0.15,Mobile Money
T01833,2/20/2025,C090,P004,S004,4,0,Bank Transfer
T01834,5/9/2025,C073,P020,S002,5,0.15,Cash
T01835,7/23/2025,C034,P046,S003,5,0,Bank Transfer
T01836,8/25/2025,C118,P025,S002,5,0.05,Mobile Money
T01837,1/22/2025,C179,P049,S004,3,0.05,Credit Card
T01838,8/24/2024,C056,P046,S002,1,0.1,Cash
T01839,6/22/2025,C174,P020,S002,4,0.15,Credit Card
T01840,11/18/2023,C015,P026,S001,3,0.15,Credit Card
T01841,3/9/2024,C014,P029,S001,5,0.1,Mobile Money
T01842,4/5/2024,C039,P030,S004,2,0,Cash
T01843,10/21/2023,C062,P009,S004,4,0.1,Credit Card
T01844,11/20/2024,C168,P038,S004,1,0.15,Mobile Money
T01845,12/16/2024,C071,P017,S004,3,0,Cash
T01846,11/6/2023,C030,P003,S001,1,0.15,Credit Card
T01847,3/28/2025,C006,P041,S005,5,0.15,Bank Transfer
T01848,3/23/2024,C178,P003,S001,5,0.05,Mobile Money
T01849,6/17/2024,C124,P040,S004,3,0.05,Cash
T01850,2/28/2025,C084,P041,S001,5,0.05,Mobile Money
T01851,5/2/2025,C180,P037,S001,4,0.15,Cash
T01852,12/15/2024,C133,P013,S005,5,0,Credit Card
T01853,12/25/2024,C169,P002,S001,2,0.05,Cash
T01854,11/3/2024,C143,P005,S004,3,0,Cash
T01855,11/1/2024,C033,P004,S005,2,0.05,Cash
T01856,11/28/2024,C144,P035,S003,1,0,Cash
T01857,6/16/2025,C130,P039,S003,3,0.05,Mobile Money
T01858,4/3/2024,C169,P017,S001,2,0.1,Cash
T01859,6/13/2025,C133,P011,S003,5,0.15,Credit Card
T01860,6/5/2024,C148,P009,S004,3,0.1,Credit Card
T01861,3/6/2024,C177,P022,S001,1,0.05,Cash
T01862,9/19/2023,C049,P041,S002,3,0.05,Credit Card
T01863,5/11/2025,C155,P040,S005,2,0.1,Bank Transfer
T01864,1/27/2025,C033,P040,S005,4,0,Bank Transfer
T01865,1/1/2025,C067,P017,S004,2,0.15,Mobile Money
T01866,4/24/2025,C022,P024,S003,4,0.05,Credit Card
T01867,2/26/2025,C019,P033,S003,2,0.1,Credit Card
T01868,3/28/2025,C108,P041,S002,3,0.15,Mobile Money
T01869,3/13/2025,C007,P011,S005,2,0,Bank Transfer
T01870,7/24/2025,C032,P026,S005,1,0.15,Cash
T01871,9/23/2024,C085,P042,S001,3,0.1,Bank Transfer
T01872,3/28/2025,C038,P008,S002,3,0,Cash
T01873,4/20/2025,C097,P004,S002,4,0,Cash
T01874,1/12/2024,C045,P037,S005,3,0.15,Cash
T01875,7/26/2025,C136,P023,S003,5,0.1,Bank Transfer
T01876,11/25/2024,C156,P003,S001,1,0.05,Bank Transfer
T01877,1/14/2024,C193,P002,S004,2,0.1,Mobile Money
T01878,11/24/2024,C123,P011,S005,2,0.1,Cash
T01879,9/2/2025,C176,P003,S005,2,0.05,Credit Card
T01880,3/25/2024,C097,P020,S005,3,0,Bank Transfer
T01881,12/20/2023,C182,P032,S002,5,0.15,Mobile Money
T01882,5/26/2025,C047,P004,S004,3,0.15,Bank Transfer
T01883,7/27/2025,C071,P033,S004,5,0.05,Bank Transfer
T01884,3/12/2025,C163,P027,S001,3,0.15,Bank Transfer
T01885,11/9/2023,C024,P021,S001,1,0.05,Cash
T01886,8/21/2025,C043,P046,S005,1,0,Bank Transfer
T01887,12/9/2024,C142,P033,S004,1,0.15,Credit Card
T01888,9/20/2024,C123,P014,S004,5,0,Mobile Money
T01889,9/12/2023,C004,P030,S005,2,0,Mobile Money
T01890,9/23/2024,C180,P043,S005,3,0.05,Cash
T01891,3/9/2025,C156,P009,S004,2,0.05,Credit Card
T01892,4/21/2024,C020,P010,S003,2,0.1,Cash
T01893,6/2/2024,C109,P002,S004,4,0.05,Bank Transfer
T01894,8/28/2025,C029,P040,S003,2,0,Bank Transfer
T01895,2/23/2025,C077,P028,S004,3,0.1,Credit Card
T01896,5/30/2025,C001,P009,S005,4,0.05,Bank Transfer
T01897,1/3/2024,C165,P047,S005,1,0.15,Mobile Money
T01898,2/5/2025,C015,P018,S003,1,0.15,Bank Transfer
T01899,11/11/2024,C077,P016,S003,1,0,Bank Transfer
T01900,6/3/2025,C185,P050,S002,4,0.1,Cash
T01901,10/21/2024,C026,P041,S004,4,0.05,Cash
T01902,1/14/2024,C136,P025,S005,2,0.15,Cash
T01903,9/30/2023,C125,P049,S001,2,0.1,Credit Card
T01904,8/6/2024,C121,P013,S004,3,0.1,Bank Transfer
T01905,9/9/2025,C110,P023,S002,5,0.1,Cash
T01906,2/10/2024,C113,P024,S004,2,0.05,Bank Transfer
T01907,5/1/2024,C192,P027,S004,1,0.1,Credit Card
T01908,9/1/2024,C029,P046,S002,3,0,Credit Card
T01909,9/30/2024,C102,P048,S004,3,0,Credit Card
T01910,9/14/2023,C171,P041,S002,4,0.1,Cash
T01911,8/28/2025,C108,P050,S004,5,0.15,Credit Card
T01912,9/21/2023,C084,P036,S004,5,0.15,Credit Card
T01913,2/29/2024,C029,P047,S001,1,0.05,Credit Card
T01914,2/9/2025,C089,P032,S005,1,0.05,Cash
T01915,9/17/2023,C174,P034,S003,4,0,Mobile Money
T01916,12/30/2023,C123,P021,S003,3,0.15,Cash
T01917,6/9/2025,C195,P001,S004,2,0.05,Credit Card
T01918,8/13/2025,C064,P004,S003,1,0.1,Credit Card
T01919,10/29/2024,C171,P017,S004,2,0.15,Cash
T01920,4/25/2024,C180,P048,S005,5,0.05,Credit Card
T01921,11/5/2024,C152,P017,S002,2,0,Credit Card
T01922,3/18/2025,C103,P040,S001,3,0.05,Credit Card
T01923,8/6/2025,C110,P035,S001,5,0.05,Cash
T01924,8/21/2024,C014,P035,S004,4,0.1,Credit Card
T01925,7/27/2024,C057,P014,S003,4,0.15,Cash
T01926,2/24/2025,C131,P013,S004,1,0.1,Cash
T01927,4/13/2024,C069,P049,S003,3,0.1,Mobile Money
T01928,3/25/2024,C064,P033,S003,1,0.05,Cash
T01929,6/28/2025,C001,P002,S001,3,0.05,Bank Transfer
T01930,6/18/2024,C121,P050,S003,5,0,Mobile Money
T01931,1/23/2024,C048,P016,S003,4,0.1,Bank Transfer
T01932,10/24/2023,C078,P049,S001,1,0,Credit Card
T01933,6/24/2025,C085,P037,S003,3,0.1,Credit Card
T01934,6/23/2024,C167,P038,S003,2,0.15,Cash
T01935,9/24/2024,C028,P009,S002,5,0,Cash
T01936,9/9/2025,C151,P004,S002,2,0.15,Cash
T01937,11/12/2023,C020,P041,S005,5,0.1,Bank Transfer
T01938,8/2/2024,C186,P017,S004,2,0.05,Cash
T01939,2/25/2025,C033,P034,S002,4,0.1,Bank Transfer
T01940,6/28/2025,C094,P025,S004,1,0.15,Cash
T01941,6/7/2025,C124,P039,S004,5,0,Credit Card
T01942,6/4/2025,C154,P026,S003,2,0.1,Cash
T01943,10/20/2024,C145,P013,S001,2,0.15,Mobile Money
T01944,3/4/2024,C176,P045,S005,5,0,Credit Card
T01945,5/21/2024,C113,P025,S005,4,0.15,Mobile Money
T01946,6/23/2025,C156,P042,S003,2,0.05,Cash
T01947,6/2/2025,C041,P039,S005,2,0,Mobile Money
T01948,7/5/2024,C129,P047,S005,3,0.1,Credit Card
T01949,7/9/2024,C076,P002,S003,5,0,Credit Card
T01950,3/2/2025,C058,P011,S001,5,0.05,Bank Transfer
T01951,6/15/2025,C011,P036,S002,3,0.05,Bank Transfer
T01952,4/11/2025,C014,P002,S002,2,0,Cash
T01953,11/10/2023,C167,P018,S003,5,0.1,Bank Transfer
T01954,6/30/2025,C022,P011,S005,3,0.05,Mobile Money
T01955,9/2/2024,C157,P002,S003,3,0,Cash
T01956,3/1/2025,C092,P038,S002,3,0.05,Bank Transfer
T01957,1/17/2025,C005,P024,S005,5,0,Mobile Money
T01958,3/24/2024,C168,P035,S003,5,0.05,Mobile Money
T01959,12/22/2023,C057,P030,S003,3,0.05,Mobile Money
T01960,8/5/2024,C040,P024,S004,2,0.15,Bank Transfer
T01961,11/9/2024,C038,P021,S004,1,0.15,Credit Card
T01962,1/1/2024,C118,P036,S002,2,0.05,Mobile Money
T01963,9/18/2024,C187,P045,S002,3,0,Bank Transfer
T01964,8/14/2024,C042,P049,S002,4,0.05,Cash
T01965,6/10/2024,C037,P021,S001,4,0.05,Mobile Money
T01966,2/20/2024,C166,P002,S004,1,0.05,Cash
T01967,10/9/2023,C155,P030,S001,4,0.15,Cash
T01968,3/19/2024,C029,P030,S001,1,0.05,Credit Card
T01969,2/21/2025,C198,P009,S001,3,0.05,Cash
T01970,12/2/2023,C003,P041,S001,5,0.1,Cash
T01971,8/21/2024,C052,P011,S002,4,0.15,Credit Card
T01972,5/15/2025,C079,P046,S003,4,0.05,Credit Card
T01973,7/22/2024,C015,P001,S005,3,0,Cash
T01974,5/18/2024,C012,P024,S001,5,0.1,Cash
T01975,11/16/2023,C131,P032,S004,2,0,Credit Card
T01976,10/2/2024,C007,P013,S002,4,0.15,Credit Card
T01977,10/24/2024,C091,P021,S003,2,0.15,Cash
T01978,9/21/2023,C126,P012,S002,1,0.05,Cash
T01979,11/8/2024,C073,P024,S003,1,0.1,Cash
T01980,1/28/2025,C093,P018,S001,1,0.05,Credit Card
T01981,5/6/2025,C110,P019,S005,3,0.05,Mobile Money
T01982,10/18/2023,C039,P028,S003,5,0.1,Bank Transfer
T01983,1/16/2025,C027,P019,S003,4,0.1,Bank Transfer
T01984,3/3/2025,C183,P024,S001,1,0.05,Credit Card
T01985,1/4/2025,C082,P024,S002,4,0.15,Mobile Money
T01986,2/2/2025,C018,P032,S001,5,0.15,Bank Transfer
T01987,1/8/2025,C038,P021,S001,3,0.05,Credit Card
T01988,4/4/2024,C197,P049,S004,3,0.1,Mobile Money
T01989,12/25/2023,C109,P042,S004,4,0.1,Credit Card
T01990,1/10/2025,C168,P036,S002,4,0.15,Mobile Money
T01991,5/17/2024,C138,P010,S005,4,0.05,Mobile Money
T01992,11/7/2024,C022,P037,S005,4,0.05,Cash
T01993,9/15/2023,C061,P013,S003,1,0.05,Cash
T01994,9/7/2025,C093,P029,S005,4,0.05,Cash
T01995,4/4/2024,C016,P043,S003,3,0.05,Bank Transfer
T01996,10/24/2023,C118,P034,S002,5,0.15,Credit Card
T01997,12/29/2023,C054,P027,S002,1,0.05,Cash
T01998,1/5/2024,C179,P009,S002,4,0,Mobile Money
T01999,4/24/2024,C096,P020,S001,1,0,Mobile Money
T02000,1/6/2025,C153,P010,S002,1,0.05,Bank Transfer
T02001,8/7/2024,C037,P001,S001,2,0,Cash
T02002,12/29/2024,C146,P038,S004,2,0.05,Mobile Money
T02003,9/17/2023,C191,P048,S002,5,0.1,Mobile Money
T02004,6/25/2025,C106,P039,S003,4,0,Bank Transfer
T02005,8/6/2025,C029,P047,S002,1,0,Credit Card
T02006,3/13/2024,C129,P040,S002,1,0.15,Mobile Money
T02007,10/13/2024,C175,P011,S004,5,0.1,Bank Transfer
T02008,3/26/2024,C182,P024,S002,4,0.05,Bank Transfer
T02009,3/28/2024,C024,P008,S005,4,0.05,Credit Card
T02010,4/4/2025,C103,P025,S005,1,0.05,Mobile Money
T02011,10/3/2024,C048,P003,S005,5,0,Mobile Money
T02012,12/15/2023,C123,P047,S003,4,0.15,Credit Card
T02013,4/7/2024,C014,P016,S003,4,0.05,Bank Transfer
T02014,12/19/2023,C028,P050,S001,1,0.1,Bank Transfer
T02015,2/11/2025,C008,P025,S002,3,0.05,Cash
T02016,2/20/2024,C017,P036,S002,5,0,Bank Transfer
T02017,9/30/2023,C049,P005,S005,2,0,Credit Card
T02018,12/15/2024,C069,P046,S001,5,0,Mobile Money
T02019,12/8/2023,C012,P029,S001,3,0,Bank Transfer
T02020,3/20/2025,C003,P045,S003,3,0.15,Credit Card
T02021,11/15/2023,C081,P017,S004,3,0.05,Cash
T02022,2/25/2024,C085,P047,S004,5,0,Credit Card
T02023,7/5/2024,C007,P005,S005,4,0.15,Cash
T02024,12/1/2023,C075,P028,S002,2,0.15,Cash
T02025,10/6/2024,C161,P021,S001,2,0.05,Credit Card
T02026,12/8/2023,C197,P008,S002,5,0.1,Mobile Money
T02027,12/12/2024,C034,P024,S003,3,0.1,Mobile Money
T02028,7/1/2024,C011,P011,S004,2,0.05,Cash
T02029,1/30/2025,C040,P032,S005,4,0,Cash
T02030,2/16/2025,C037,P025,S003,5,0,Mobile Money
T02031,3/29/2024,C025,P036,S004,3,0.05,Bank Transfer
T02032,12/31/2023,C042,P010,S001,3,0.1,Bank Transfer
T02033,3/28/2024,C023,P025,S001,2,0.15,Bank Transfer
T02034,5/18/2025,C122,P041,S003,4,0.05,Cash
T02035,2/12/2024,C146,P048,S004,1,0.1,Bank Transfer
T02036,7/20/2024,C103,P022,S004,5,0.05,Mobile Money
T02037,3/23/2025,C094,P027,S005,5,0.1,Bank Transfer
T02038,5/6/2025,C022,P022,S004,5,0.15,Bank Transfer
T02039,10/8/2023,C175,P022,S001,5,0,Credit Card
T02040,7/7/2025,C180,P018,S005,1,0.05,Cash
T02041,11/21/2023,C075,P024,S004,2,0.15,Cash
T02042,8/7/2024,C058,P046,S004,4,0,Bank Transfer
T02043,9/29/2024,C120,P015,S004,5,0.15,Cash
T02044,3/27/2025,C022,P013,S002,1,0.15,Mobile Money
T02045,9/20/2024,C052,P044,S004,3,0,Bank Transfer
T02046,7/11/2024,C088,P033,S005,4,0.05,Mobile Money
T02047,7/13/2025,C030,P022,S003,4,0,Credit Card
T02048,4/3/2024,C121,P050,S002,2,0.1,Cash
T02049,6/24/2024,C154,P048,S004,1,0.1,Mobile Money
T02050,1/2/2025,C122,P006,S002,1,0.05,Cash
T02051,1/5/2024,C195,P043,S004,3,0.1,Credit Card
T02052,5/26/2025,C022,P036,S002,1,0.1,Mobile Money
T02053,1/24/2025,C021,P019,S003,4,0.15,Credit Card
T02054,12/1/2024,C172,P035,S003,2,0,Cash
T02055,8/18/2024,C110,P042,S003,3,0.05,Credit Card
T02056,12/10/2024,C090,P026,S004,4,0.15,Credit Card
T02057,12/9/2024,C179,P032,S004,3,0.15,Cash
T02058,7/3/2025,C144,P013,S005,2,0,Credit Card
T02059,5/10/2025,C083,P019,S003,1,0.05,Mobile Money
T02060,7/5/2024,C038,P027,S004,3,0,Mobile Money
T02061,12/23/2023,C068,P040,S005,1,0.15,Credit Card
T02062,12/3/2024,C163,P028,S004,5,0,Cash
T02063,8/7/2024,C056,P042,S002,4,0.05,Mobile Money
T02064,2/11/2024,C056,P045,S003,2,0.05,Cash
T02065,6/26/2025,C095,P007,S003,1,0.1,Bank Transfer
T02066,2/23/2024,C129,P010,S001,4,0.15,Mobile Money
T02067,12/28/2023,C106,P006,S003,3,0.15,Bank Transfer
T02068,11/14/2024,C030,P002,S002,4,0.15,Bank Transfer
T02069,7/22/2025,C046,P041,S005,5,0.05,Mobile Money
T02070,3/30/2025,C098,P013,S003,4,0.1,Cash
T02071,4/13/2024,C023,P004,S001,1,0,Mobile Money
T02072,6/29/2025,C027,P038,S004,5,0,Mobile Money
T02073,12/11/2023,C129,P029,S005,1,0.1,Mobile Money
T02074,2/23/2024,C055,P018,S002,4,0.15,Cash
T02075,2/6/2024,C051,P008,S004,1,0.1,Mobile Money
T02076,1/4/2024,C106,P010,S004,1,0.1,Credit Card
T02077,10/26/2024,C130,P024,S003,3,0.1,Bank Transfer
T02078,6/15/2024,C107,P009,S002,1,0.15,Cash
T02079,8/3/2025,C004,P020,S001,2,0.1,Bank Transfer
T02080,5/13/2025,C086,P012,S002,5,0.15,Credit Card
T02081,10/26/2024,C143,P050,S004,2,0.15,Cash
T02082,9/16/2023,C148,P013,S004,2,0.15,Credit Card
T02083,6/8/2025,C104,P028,S003,5,0.05,Mobile Money
T02084,1/22/2024,C060,P016,S001,2,0,Mobile Money
T02085,3/7/2025,C196,P049,S003,5,0.05,Bank Transfer
T02086,2/15/2024,C053,P042,S001,1,0,Mobile Money
T02087,8/3/2024,C003,P015,S005,2,0,Cash
T02088,8/18/2024,C147,P019,S004,1,0.05,Mobile Money
T02089,10/31/2024,C163,P031,S003,2,0.05,Credit Card
T02090,2/7/2025,C077,P045,S002,5,0.05,Mobile Money
T02091,5/10/2025,C198,P038,S003,1,0.1,Cash
T02092,8/8/2025,C037,P050,S001,5,0,Cash
T02093,7/20/2025,C118,P049,S005,1,0,Credit Card
T02094,2/17/2024,C073,P003,S003,2,0,Cash
T02095,7/15/2024,C127,P011,S003,2,0.15,Cash
T02096,5/21/2025,C126,P030,S001,4,0,Mobile Money
T02097,9/20/2023,C161,P041,S001,2,0.15,Mobile Money
T02098,11/10/2023,C081,P022,S004,2,0.05,Bank Transfer
T02099,9/11/2024,C003,P046,S002,5,0,Cash
T02100,12/11/2024,C088,P008,S003,4,0,Credit Card
T02101,3/28/2025,C134,P015,S003,1,0.05,Cash
T02102,1/9/2024,C138,P009,S001,5,0.05,Credit Card
T02103,11/9/2024,C094,P003,S001,2,0,Bank Transfer
T02104,8/26/2024,C036,P021,S002,1,0.05,Bank Transfer
T02105,4/14/2025,C071,P040,S004,2,0,Bank Transfer
T02106,5/17/2024,C182,P045,S005,3,0.15,Mobile Money
T02107,12/16/2024,C112,P022,S005,4,0.05,Bank Transfer
T02108,6/24/2025,C045,P032,S002,3,0.15,Cash
T02109,11/29/2024,C150,P022,S005,3,0.05,Credit Card
T02110,4/18/2025,C185,P009,S004,4,0.15,Mobile Money
T02111,1/12/2025,C153,P012,S003,3,0,Mobile Money
T02112,3/22/2024,C110,P031,S002,5,0.1,Bank Transfer
T02113,4/12/2025,C162,P008,S001,4,0.05,Cash
T02114,11/19/2023,C131,P034,S003,5,0.15,Bank Transfer
T02115,5/27/2025,C155,P046,S005,3,0.15,Cash
T02116,5/29/2024,C030,P012,S002,3,0.15,Credit Card
T02117,5/4/2025,C092,P008,S002,1,0.05,Bank Transfer
T02118,1/15/2024,C096,P015,S002,3,0,Cash
T02119,8/7/2024,C082,P030,S001,3,0.05,Mobile Money
T02120,9/17/2023,C146,P050,S003,2,0,Mobile Money
T02121,10/23/2023,C073,P042,S005,2,0.05,Cash
T02122,4/14/2024,C144,P038,S003,5,0,Mobile Money
T02123,7/8/2025,C175,P004,S004,3,0.1,Credit Card
T02124,10/27/2024,C051,P015,S001,4,0.15,Cash
T02125,2/3/2024,C071,P018,S004,1,0,Mobile Money
T02126,5/17/2025,C044,P006,S005,3,0.15,Credit Card
T02127,4/19/2025,C148,P015,S001,3,0,Cash
T02128,12/20/2024,C119,P037,S003,2,0.15,Cash
T02129,5/1/2025,C137,P006,S005,1,0.1,Cash
T02130,3/25/2025,C018,P019,S004,1,0.15,Bank Transfer
T02131,8/26/2025,C071,P046,S003,3,0.15,Cash
T02132,6/15/2024,C143,P035,S003,4,0,Mobile Money
T02133,10/31/2024,C077,P036,S004,4,0,Bank Transfer
T02134,5/7/2024,C159,P049,S001,1,0.05,Cash
T02135,10/29/2024,C003,P032,S002,1,0.1,Mobile Money
T02136,2/7/2024,C058,P018,S002,1,0.05,Bank Transfer
T02137,6/28/2024,C138,P020,S001,1,0.1,Cash
T02138,1/20/2024,C029,P037,S001,3,0,Bank Transfer
T02139,4/25/2025,C085,P022,S005,4,0.1,Credit Card
T02140,7/28/2025,C036,P004,S005,4,0,Credit Card
T02141,12/5/2023,C082,P034,S002,5,0.15,Mobile Money
T02142,3/10/2025,C172,P042,S001,5,0.05,Mobile Money
T02143,6/30/2025,C170,P035,S004,3,0.1,Mobile Money
T02144,7/5/2025,C058,P012,S001,3,0.1,Cash
T02145,3/27/2025,C091,P011,S005,2,0.05,Cash
T02146,7/16/2024,C020,P041,S004,1,0.05,Cash
T02147,10/6/2023,C172,P050,S002,4,0.15,Credit Card
T02148,6/22/2025,C125,P017,S001,3,0.05,Bank Transfer
T02149,1/24/2024,C195,P012,S003,4,0.05,Cash
T02150,5/4/2024,C034,P036,S002,3,0.15,Mobile Money
T02151,2/18/2025,C159,P008,S005,2,0.15,Credit Card
T02152,11/17/2024,C018,P016,S003,4,0.05,Bank Transfer
T02153,9/23/2023,C148,P036,S001,2,0.15,Cash
T02154,2/23/2025,C191,P039,S001,2,0,Mobile Money
T02155,8/27/2025,C048,P025,S003,1,0.15,Mobile Money
T02156,1/18/2025,C091,P015,S003,1,0,Bank Transfer
T02157,3/22/2025,C111,P047,S002,2,0.15,Mobile Money
T02158,12/21/2024,C131,P049,S003,1,0.15,Bank Transfer
T02159,6/15/2025,C095,P048,S001,1,0.15,Mobile Money
T02160,11/27/2023,C050,P050,S003,2,0.15,Credit Card
T02161,10/16/2024,C153,P024,S003,5,0.15,Mobile Money
T02162,8/20/2025,C028,P025,S001,2,0,Credit Card
T02163,12/3/2024,C030,P017,S001,1,0.1,Credit Card
T02164,1/4/2024,C017,P001,S005,1,0.1,Credit Card
T02165,1/3/2025,C159,P013,S004,4,0.15,Cash
T02166,6/11/2025,C057,P011,S003,4,0.05,Credit Card
T02167,3/11/2024,C053,P031,S003,3,0.1,Cash
T02168,7/4/2024,C025,P005,S002,5,0.15,Bank Transfer
T02169,11/2/2023,C177,P048,S002,2,0.1,Cash
T02170,7/27/2024,C043,P034,S002,3,0.15,Credit Card
T02171,1/28/2025,C004,P028,S004,4,0.1,Cash
T02172,5/25/2024,C046,P019,S003,1,0.05,Cash
T02173,10/27/2024,C153,P024,S003,4,0,Mobile Money
T02174,7/3/2025,C064,P004,S004,1,0,Cash
T02175,6/6/2024,C146,P011,S003,2,0.05,Credit Card
T02176,3/29/2025,C199,P030,S001,1,0.1,Bank Transfer
T02177,5/29/2025,C116,P046,S004,3,0.1,Mobile Money
T02178,8/18/2024,C065,P030,S003,4,0,Bank Transfer
T02179,10/27/2023,C078,P019,S003,5,0.15,Cash
T02180,2/25/2025,C070,P023,S005,1,0.05,Mobile Money
T02181,12/18/2023,C057,P039,S002,3,0.15,Cash
T02182,11/7/2023,C063,P028,S005,4,0.1,Credit Card
T02183,8/17/2024,C191,P001,S001,2,0.15,Cash
T02184,1/1/2024,C071,P047,S005,4,0.05,Bank Transfer
T02185,6/10/2025,C174,P006,S003,3,0.15,Mobile Money
T02186,12/13/2023,C071,P033,S003,2,0,Bank Transfer
T02187,5/9/2025,C157,P005,S001,4,0.15,Bank Transfer
T02188,9/3/2025,C074,P014,S001,1,0.15,Credit Card
